COUNTY,tag,value,cost,event,median,postbirth,prebirth,prescript,total,claim,recipi,measure
MIAMI,Prescription Related Claims of Mothers With Preterm Delivery,296705.81,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
MIAMI,Prescription Related Claims of Mothers With Preterm Delivery,3913,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
MIAMI,Prescription Related Claims of Mothers With Preterm Delivery,1206,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
MIAMI,Prescription Related Claims of Mothers With Preterm Delivery,2707,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
MONROE,Prescription Related Claims of Mothers With Preterm Delivery,12.36,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
MONROE,Prescription Related Claims of Mothers With Preterm Delivery,11.39,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
MONROE,Prescription Related Claims of Mothers With Preterm Delivery,216493.63,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
MONROE,Prescription Related Claims of Mothers With Preterm Delivery,229578.63,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
MONROE,Prescription Related Claims of Mothers With Preterm Delivery,446072.26,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
MONROE,Prescription Related Claims of Mothers With Preterm Delivery,6936,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
MONROE,Prescription Related Claims of Mothers With Preterm Delivery,3664,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
MONROE,Prescription Related Claims of Mothers With Preterm Delivery,3272,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
MORGAN,Prescription Related Claims of Mothers With Preterm Delivery,12.27,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
MORGAN,Prescription Related Claims of Mothers With Preterm Delivery,11.2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
MORGAN,Prescription Related Claims of Mothers With Preterm Delivery,161067.7,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
MORGAN,Prescription Related Claims of Mothers With Preterm Delivery,92717.75,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
MORGAN,Prescription Related Claims of Mothers With Preterm Delivery,253785.45,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
MORGAN,Prescription Related Claims of Mothers With Preterm Delivery,3664,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
MORGAN,Prescription Related Claims of Mothers With Preterm Delivery,2215,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
MORGAN,Prescription Related Claims of Mothers With Preterm Delivery,1449,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
NOBLE,Prescription Related Claims of Mothers With Preterm Delivery,12.82,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
NOBLE,Prescription Related Claims of Mothers With Preterm Delivery,9.22,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
NOBLE,Prescription Related Claims of Mothers With Preterm Delivery,17529.99,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
NOBLE,Prescription Related Claims of Mothers With Preterm Delivery,24008.98,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
NOBLE,Prescription Related Claims of Mothers With Preterm Delivery,41538.97,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
NOBLE,Prescription Related Claims of Mothers With Preterm Delivery,982,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
NOBLE,Prescription Related Claims of Mothers With Preterm Delivery,465,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
NOBLE,Prescription Related Claims of Mothers With Preterm Delivery,517,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
ORANGE,Prescription Related Claims of Mothers With Preterm Delivery,10.74,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
ORANGE,Prescription Related Claims of Mothers With Preterm Delivery,9.56,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
ORANGE,Prescription Related Claims of Mothers With Preterm Delivery,88068.38,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
ORANGE,Prescription Related Claims of Mothers With Preterm Delivery,115447.75,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
ORANGE,Prescription Related Claims of Mothers With Preterm Delivery,203516.13,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
ORANGE,Prescription Related Claims of Mothers With Preterm Delivery,2959,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
ORANGE,Prescription Related Claims of Mothers With Preterm Delivery,1185,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
ORANGE,Prescription Related Claims of Mothers With Preterm Delivery,1774,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
PORTER,Prescription Related Claims of Mothers With Preterm Delivery,12.41,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
PORTER,Prescription Related Claims of Mothers With Preterm Delivery,11.9,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
PORTER,Prescription Related Claims of Mothers With Preterm Delivery,263530.4,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
PORTER,Prescription Related Claims of Mothers With Preterm Delivery,227141.83,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
PORTER,Prescription Related Claims of Mothers With Preterm Delivery,490672.23,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
PORTER,Prescription Related Claims of Mothers With Preterm Delivery,7353,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
PORTER,Prescription Related Claims of Mothers With Preterm Delivery,2878,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
PORTER,Prescription Related Claims of Mothers With Preterm Delivery,4475,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
SCOTT,Prescription Related Claims of Mothers With Preterm Delivery,10.74,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
SCOTT,Prescription Related Claims of Mothers With Preterm Delivery,11.39,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
SCOTT,Prescription Related Claims of Mothers With Preterm Delivery,143828.76,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
SCOTT,Prescription Related Claims of Mothers With Preterm Delivery,35643.16,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
SCOTT,Prescription Related Claims of Mothers With Preterm Delivery,179471.92,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
SCOTT,Prescription Related Claims of Mothers With Preterm Delivery,2237,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
SCOTT,Prescription Related Claims of Mothers With Preterm Delivery,1294,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
SCOTT,Prescription Related Claims of Mothers With Preterm Delivery,943,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
SHELBY,Prescription Related Claims of Mothers With Preterm Delivery,14.54,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
SHELBY,Prescription Related Claims of Mothers With Preterm Delivery,11.77,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
SHELBY,Prescription Related Claims of Mothers With Preterm Delivery,110609.11,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
SHELBY,Prescription Related Claims of Mothers With Preterm Delivery,116758.7,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
SHELBY,Prescription Related Claims of Mothers With Preterm Delivery,227367.81,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
SHELBY,Prescription Related Claims of Mothers With Preterm Delivery,2063,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
SHELBY,Prescription Related Claims of Mothers With Preterm Delivery,824,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
SHELBY,Prescription Related Claims of Mothers With Preterm Delivery,1239,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
ST. JOSEPH,Prescription Related Claims of Mothers With Preterm Delivery,11.16,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
ST. JOSEPH,Prescription Related Claims of Mothers With Preterm Delivery,10.66,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
ST. JOSEPH,Prescription Related Claims of Mothers With Preterm Delivery,358965.49,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
ST. JOSEPH,Prescription Related Claims of Mothers With Preterm Delivery,419314.52,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
ST. JOSEPH,Prescription Related Claims of Mothers With Preterm Delivery,778280.01,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
ST. JOSEPH,Prescription Related Claims of Mothers With Preterm Delivery,11089,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
ST. JOSEPH,Prescription Related Claims of Mothers With Preterm Delivery,4939,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
ST. JOSEPH,Prescription Related Claims of Mothers With Preterm Delivery,6150,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
STEUBEN,Prescription Related Claims of Mothers With Preterm Delivery,13.06,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
STEUBEN,Prescription Related Claims of Mothers With Preterm Delivery,11.77,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
STEUBEN,Prescription Related Claims of Mothers With Preterm Delivery,841606.65,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
STEUBEN,Prescription Related Claims of Mothers With Preterm Delivery,74712.68,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
STEUBEN,Prescription Related Claims of Mothers With Preterm Delivery,916319.33,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
STEUBEN,Prescription Related Claims of Mothers With Preterm Delivery,2195,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
STEUBEN,Prescription Related Claims of Mothers With Preterm Delivery,1112,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
STEUBEN,Prescription Related Claims of Mothers With Preterm Delivery,1083,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
TIPPECANOE,Prescription Related Claims of Mothers With Preterm Delivery,11.75,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
TIPPECANOE,Prescription Related Claims of Mothers With Preterm Delivery,13.88,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
TIPPECANOE,Prescription Related Claims of Mothers With Preterm Delivery,180340.88,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
TIPPECANOE,Prescription Related Claims of Mothers With Preterm Delivery,236659.15,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
TIPPECANOE,Prescription Related Claims of Mothers With Preterm Delivery,417000.03,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
TIPPECANOE,Prescription Related Claims of Mothers With Preterm Delivery,4565,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
TIPPECANOE,Prescription Related Claims of Mothers With Preterm Delivery,1762,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
TIPPECANOE,Prescription Related Claims of Mothers With Preterm Delivery,2803,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
UNKNOWN,Prescription Related Claims of Mothers With Preterm Delivery,13.24,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
UNKNOWN,Prescription Related Claims of Mothers With Preterm Delivery,10.66,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
UNKNOWN,Prescription Related Claims of Mothers With Preterm Delivery,3339004.26,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
UNKNOWN,Prescription Related Claims of Mothers With Preterm Delivery,2309659.71,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
UNKNOWN,Prescription Related Claims of Mothers With Preterm Delivery,5648663.97,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
UNKNOWN,Prescription Related Claims of Mothers With Preterm Delivery,55924,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
UNKNOWN,Prescription Related Claims of Mothers With Preterm Delivery,25334,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
UNKNOWN,Prescription Related Claims of Mothers With Preterm Delivery,30590,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
VANDERBURGH,Prescription Related Claims of Mothers With Preterm Delivery,18.96,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
VANDERBURGH,Prescription Related Claims of Mothers With Preterm Delivery,17.57,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
VANDERBURGH,Prescription Related Claims of Mothers With Preterm Delivery,1943330.4,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
VANDERBURGH,Prescription Related Claims of Mothers With Preterm Delivery,1742361.55,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
VANDERBURGH,Prescription Related Claims of Mothers With Preterm Delivery,3685691.95,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
VANDERBURGH,Prescription Related Claims of Mothers With Preterm Delivery,33877,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
VANDERBURGH,Prescription Related Claims of Mothers With Preterm Delivery,17483,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
VANDERBURGH,Prescription Related Claims of Mothers With Preterm Delivery,16394,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
VIGO,Prescription Related Claims of Mothers With Preterm Delivery,10.8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
VIGO,Prescription Related Claims of Mothers With Preterm Delivery,9.24,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
VIGO,Prescription Related Claims of Mothers With Preterm Delivery,451899.17,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
VIGO,Prescription Related Claims of Mothers With Preterm Delivery,267024.6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
VIGO,Prescription Related Claims of Mothers With Preterm Delivery,718923.77,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
VIGO,Prescription Related Claims of Mothers With Preterm Delivery,9538,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
VIGO,Prescription Related Claims of Mothers With Preterm Delivery,4927,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
VIGO,Prescription Related Claims of Mothers With Preterm Delivery,4611,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
WABASH,Prescription Related Claims of Mothers With Preterm Delivery,10.67,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
WABASH,Prescription Related Claims of Mothers With Preterm Delivery,12.06,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
WABASH,Prescription Related Claims of Mothers With Preterm Delivery,27100.05,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
WABASH,Prescription Related Claims of Mothers With Preterm Delivery,75304.52,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
WABASH,Prescription Related Claims of Mothers With Preterm Delivery,102404.57,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
WABASH,Prescription Related Claims of Mothers With Preterm Delivery,1499,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
WABASH,Prescription Related Claims of Mothers With Preterm Delivery,687,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
WABASH,Prescription Related Claims of Mothers With Preterm Delivery,812,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
WARRICK,Prescription Related Claims of Mothers With Preterm Delivery,15.29,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
WARRICK,Prescription Related Claims of Mothers With Preterm Delivery,13.85,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
WARRICK,Prescription Related Claims of Mothers With Preterm Delivery,35516,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
WARRICK,Prescription Related Claims of Mothers With Preterm Delivery,117260.36,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
WARRICK,Prescription Related Claims of Mothers With Preterm Delivery,152776.36,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
WARRICK,Prescription Related Claims of Mothers With Preterm Delivery,2429,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
WARRICK,Prescription Related Claims of Mothers With Preterm Delivery,726,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
WARRICK,Prescription Related Claims of Mothers With Preterm Delivery,1703,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
WASHINGTON,Prescription Related Claims of Mothers With Preterm Delivery,11.6,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
WASHINGTON,Prescription Related Claims of Mothers With Preterm Delivery,10.99,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
WASHINGTON,Prescription Related Claims of Mothers With Preterm Delivery,97165.26,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
WASHINGTON,Prescription Related Claims of Mothers With Preterm Delivery,101737.22,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
WASHINGTON,Prescription Related Claims of Mothers With Preterm Delivery,198902.48,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
WASHINGTON,Prescription Related Claims of Mothers With Preterm Delivery,3349,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
WASHINGTON,Prescription Related Claims of Mothers With Preterm Delivery,1188,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
WASHINGTON,Prescription Related Claims of Mothers With Preterm Delivery,2161,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
WAYNE,Prescription Related Claims of Mothers With Preterm Delivery,10.69,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
WAYNE,Prescription Related Claims of Mothers With Preterm Delivery,10.58,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
WAYNE,Prescription Related Claims of Mothers With Preterm Delivery,190254.89,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
WAYNE,Prescription Related Claims of Mothers With Preterm Delivery,217399.24,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
WAYNE,Prescription Related Claims of Mothers With Preterm Delivery,407654.13,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
WAYNE,Prescription Related Claims of Mothers With Preterm Delivery,5157,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
WAYNE,Prescription Related Claims of Mothers With Preterm Delivery,2619,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
WAYNE,Prescription Related Claims of Mothers With Preterm Delivery,2538,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
ADAMS,Claims of Mothers with Preterm Delivery,43.34,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
ADAMS,Claims of Mothers with Preterm Delivery,22.25,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
ADAMS,Claims of Mothers with Preterm Delivery,1505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Claims
ADAMS,Claims of Mothers with Preterm Delivery,659,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Postbirth Claim Events
ADAMS,Claims of Mothers with Preterm Delivery,846,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Total Prebirth Claim Events
ADAMS,Claims of Mothers with Preterm Delivery,353527.72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Cost
ADAMS,Claims of Mothers with Preterm Delivery,253610.68,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Postbirth Event Cost
ADAMS,Claims of Mothers with Preterm Delivery,99917.04,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Total Prebirth Event Cost
ALLEN,Claims of Mothers with Preterm Delivery,29.06,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
ALLEN,Claims of Mothers with Preterm Delivery,27.26,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
ALLEN,Claims of Mothers with Preterm Delivery,41845,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Claims
ALLEN,Claims of Mothers with Preterm Delivery,18012,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Postbirth Claim Events
ALLEN,Claims of Mothers with Preterm Delivery,23833,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Total Prebirth Claim Events
